viewer_name	primary_emotion	secondary_emotion
viewer_4994	love	horizons	
viewer_4303	love	violence	
viewer_3270	love	violence	
viewer_9423	love	horizons	
viewer_7597	love	violence	
viewer_8472	love	violence	
viewer_2531	love	violence	
viewer_5979	love	action	
viewer_2693	love	violence	
viewer_9868	love	action	
viewer_9927	love	violence	
viewer_3521	love	action	
viewer_7481	love	action	
viewer_3577	love	action	
viewer_4823	love	action	
viewer_3570	love	horizons	
viewer_9489	love	horizons	
viewer_7895	love	violence	
viewer_3827	love	action	
viewer_7713	love	action	
viewer_3521	love	violence	
viewer_203	love	violence	
viewer_4706	love	violence	
viewer_7452	love	happiness	
viewer_4784	love	action	
viewer_8654	love	violence	
viewer_4284	love	violence	
viewer_3889	love	violence	
viewer_5208	love	horizons	
viewer_5705	love	violence	
viewer_4283	love	violence	
viewer_5423	love	violence	
viewer_7889	love	violence	
viewer_6631	love	happiness	
viewer_2087	love	happiness	
viewer_7687	love	action	
viewer_5381	love	violence	
viewer_5991	love	action	
viewer_9396	love	violence	
viewer_8117	love	violence	
viewer_7615	love	violence	
viewer_3352	love	horizons	
viewer_468	love	violence	
viewer_946	love	action	
viewer_2972	love	violence	
viewer_5191	love	action	
viewer_4428	love	violence	
viewer_5423	love	violence	
viewer_4876	love	happiness	
viewer_4646	love	happiness	
viewer_3997	love	violence	
viewer_91	love	action	
viewer_8915	love	violence	
viewer_9743	love	action	
viewer_4282	love	action	
viewer_7573	love	happiness	
viewer_8034	love	action	
viewer_3820	love	action	
viewer_3126	love	happiness	
viewer_5234	love	horizons	
viewer_2379	love	violence	
viewer_5872	love	violence	
viewer_6252	love	violence	
viewer_9269	love	action	
viewer_6637	love	action	
viewer_9304	love	happiness	
viewer_7679	love	happiness	
viewer_4211	love	violence	
viewer_3606	love	violence	
viewer_8779	love	violence	
viewer_390	love	violence	
viewer_9438	love	action	
viewer_822	love	happiness	
viewer_2140	love	action	
viewer_3472	love	violence	
viewer_2718	love	horizons	
viewer_805	love	horizons	
viewer_7947	love	happiness	
viewer_31	love	happiness	
viewer_9942	love	violence	
viewer_2945	love	action	
viewer_2743	love	violence	
viewer_7024	love	violence	
viewer_5196	love	action	
viewer_6508	love	action	
viewer_6430	love	violence	
viewer_2207	love	happiness	
viewer_2009	love	happiness	
viewer_8165	love	violence	
viewer_5164	love	violence	
viewer_4022	love	happiness	
viewer_6105	love	violence	
viewer_1894	love	violence	
viewer_8159	love	happiness	
viewer_2885	love	violence	
viewer_3332	love	action	
viewer_322	love	horizons	
viewer_6101	love	happiness	
viewer_7960	love	violence	
viewer_4949	love	violence	
viewer_6778	love	violence	
viewer_3851	love	violence	
viewer_8269	love	violence	
viewer_240	love	action	
viewer_3	love	violence	
viewer_7220	love	violence	
viewer_385	love	action	
viewer_758	love	happiness	
viewer_1784	love	action	
viewer_287	love	violence	
viewer_5382	love	violence	
viewer_3634	love	violence	
viewer_8968	love	happiness	
viewer_9291	love	violence	
viewer_3696	love	horizons	
viewer_9116	love	happiness	
viewer_1774	love	violence	
viewer_468	love	action	
viewer_4048	love	violence	
viewer_5042	love	violence	
viewer_7013	love	violence	
viewer_9636	love	violence	
viewer_8543	love	horizons	
viewer_7949	love	violence	
viewer_2471	love	action	
viewer_8883	love	violence	
viewer_4765	love	violence	
viewer_4482	love	violence	
viewer_7114	love	happiness	
viewer_3988	love	action	
viewer_8036	love	action	
viewer_3572	love	horizons	
viewer_1676	love	violence	
viewer_4250	love	violence	
viewer_3536	love	action	
viewer_8650	love	violence	
viewer_7890	love	happiness	
viewer_4154	love	happiness	
viewer_720	love	action	
viewer_4575	love	happiness	
viewer_6593	love	action	
viewer_8589	love	action	
viewer_1391	love	violence	
viewer_5491	love	violence	
viewer_1063	love	violence	
viewer_8722	love	violence	
viewer_2127	love	violence	
viewer_9395	love	happiness	
viewer_2680	love	violence	
viewer_6966	love	happiness	
viewer_6417	love	happiness	
viewer_4909	love	violence	
viewer_5803	love	violence	
viewer_8588	love	violence	
viewer_9623	love	action	
viewer_145	love	action	
viewer_8744	love	violence	
viewer_7458	love	horizons	
viewer_9289	love	happiness	
viewer_2256	love	action	
viewer_8079	love	happiness	
viewer_9981	love	happiness	
viewer_6295	love	happiness	
viewer_6133	love	violence	
viewer_3707	love	happiness	
viewer_3946	love	horizons	
viewer_1980	love	happiness	
viewer_2760	love	happiness	
viewer_8553	love	violence	
viewer_4940	love	happiness	
viewer_3434	love	action	
viewer_5623	love	violence	
viewer_1190	love	happiness	
viewer_8388	love	action	
viewer_8982	love	violence	
viewer_6590	love	action	
viewer_7662	love	horizons	
viewer_3414	love	happiness	
viewer_6419	love	violence	
viewer_2092	love	violence	
viewer_4861	love	violence	
viewer_1319	love	happiness	
viewer_735	love	violence	
viewer_7466	love	violence	
viewer_1597	love	violence	
viewer_7466	love	violence	
viewer_9786	love	violence	
viewer_2121	love	violence	
viewer_4931	love	action	
viewer_8026	love	violence	
viewer_6092	love	action	
viewer_9914	love	violence	
viewer_826	love	action	
viewer_487	love	action	
viewer_1220	love	horizons	
viewer_63	love	action	
viewer_6904	love	action	
viewer_8601	love	violence	
viewer_9843	love	action	
viewer_2544	love	happiness	
viewer_9954	love	horizons	
viewer_2923	love	violence	
viewer_2449	love	horizons	
viewer_3681	love	violence	
viewer_1529	love	action	
viewer_6177	love	violence	
viewer_7377	love	violence	
viewer_6122	love	happiness	
viewer_1991	love	violence	
viewer_8956	love	happiness	
viewer_3047	love	violence	
viewer_7915	love	action	
viewer_4457	love	violence	
viewer_5404	love	violence	
viewer_2712	love	violence	
viewer_8604	love	violence	
viewer_1231	love	violence	
viewer_4208	love	violence	
viewer_8526	love	action	
viewer_8573	love	violence	
viewer_4822	love	violence	
viewer_3651	love	violence	
viewer_4975	love	horizons	
viewer_9064	love	horizons	
viewer_4230	love	action	
viewer_9163	love	violence	
viewer_6047	love	violence	
viewer_4880	love	violence	
viewer_2828	love	violence	
viewer_6527	love	violence	
viewer_3290	love	violence	
viewer_5741	love	action	
viewer_3666	love	violence	
viewer_4925	love	action	
viewer_2100	love	violence	
viewer_3397	love	violence	
viewer_4804	love	action	
viewer_998	love	violence	
viewer_6490	love	action	
viewer_7096	love	action	
viewer_3038	love	action	
viewer_9895	love	horizons	
viewer_6760	love	violence	
viewer_4957	love	horizons	
viewer_8052	love	violence	
viewer_8060	love	happiness	
viewer_8854	love	happiness	
viewer_3678	love	action	
viewer_1288	love	violence	
viewer_9078	love	violence	
viewer_1656	love	violence	
viewer_8616	love	horizons	
viewer_9017	love	violence	
viewer_7766	love	happiness	
viewer_9272	love	horizons	
viewer_9820	love	action	
viewer_4913	love	horizons	
viewer_8798	love	horizons	
viewer_7840	love	violence	
viewer_2088	love	action	
viewer_9934	love	action	
viewer_4778	love	violence	
viewer_5980	love	violence	
viewer_6705	love	violence	
viewer_3508	love	action	
viewer_9277	love	violence	
viewer_1934	love	violence	
viewer_2791	love	violence	
viewer_3484	love	happiness	
viewer_3100	love	violence	
viewer_2085	love	happiness	
viewer_1612	love	action	
viewer_8312	love	happiness	
viewer_5857	love	action	
viewer_6812	love	violence	
viewer_1766	love	violence	
viewer_5158	love	violence	
viewer_5496	love	violence	
viewer_8661	love	violence	
viewer_6541	love	action	
viewer_4685	love	violence	
viewer_7134	love	violence	
viewer_7737	love	violence	
viewer_5919	love	violence	
viewer_3654	love	action	
viewer_249	love	violence	
viewer_9551	love	violence	
viewer_5433	love	violence	
viewer_8348	love	violence	
viewer_7503	love	horizons	
viewer_4742	love	violence	
viewer_5743	love	happiness	
viewer_265	love	violence	
viewer_4926	love	violence	
viewer_5946	love	action	
viewer_1435	love	violence	
viewer_6617	love	violence	
viewer_2835	love	violence	
viewer_3901	love	action	
viewer_6844	love	action	
viewer_6641	love	violence	
viewer_336	love	violence	
viewer_1229	love	action	
viewer_5984	love	violence	
viewer_2701	love	violence	
viewer_2840	love	action	
viewer_5234	love	violence	
viewer_5753	love	happiness	
viewer_5393	love	action	
viewer_4842	love	violence	
viewer_564	love	happiness	
viewer_786	love	happiness	
viewer_134	love	violence	
viewer_5636	love	action	
viewer_8156	love	happiness	
viewer_1420	love	happiness	
viewer_6653	love	happiness	
viewer_2176	love	violence	
viewer_736	love	action	
viewer_8574	love	horizons	
viewer_2928	love	violence	
viewer_5495	love	action	
viewer_522	love	violence	
viewer_3335	love	action	
viewer_1701	love	action	
viewer_118	love	violence	
viewer_1101	love	happiness	
viewer_9332	love	action	
viewer_7136	love	action	
viewer_1898	love	violence	
viewer_6233	love	happiness	
viewer_7563	love	violence	
viewer_7774	love	violence	
viewer_6065	love	horizons	
viewer_5337	love	violence	
viewer_8035	love	action	
viewer_2168	love	action	
viewer_1889	love	violence	
viewer_3139	love	horizons	
viewer_1007	love	violence	
viewer_273	love	happiness	
viewer_9334	love	action	
viewer_6739	love	action	
viewer_5572	love	violence	
viewer_5009	love	action	
viewer_5896	love	violence	
viewer_7376	love	horizons	
viewer_1098	love	violence	
viewer_3448	love	action	
viewer_5652	love	violence	
viewer_4161	love	horizons	
viewer_5990	love	happiness	
viewer_6391	love	violence	
viewer_4361	love	action	
viewer_6846	love	violence	
viewer_1917	love	happiness	
viewer_3395	love	action	
viewer_3616	love	violence	
viewer_9665	love	horizons	
viewer_9483	love	violence	
viewer_803	love	horizons	
viewer_7189	love	violence	
viewer_9918	love	violence	
viewer_9963	love	horizons	
viewer_5327	love	violence	
viewer_7390	love	action	
viewer_9099	love	happiness	
viewer_7416	love	violence	
viewer_9939	love	horizons	
viewer_2699	love	action	
viewer_2465	love	violence	
viewer_7488	love	action	
viewer_5334	love	happiness	
viewer_7323	love	action	
viewer_6041	love	action	
viewer_2708	love	violence	
viewer_4973	love	happiness	
viewer_9162	love	violence	
viewer_8788	love	violence	
viewer_3988	love	happiness	
viewer_6446	love	action	
viewer_1100	love	violence	
viewer_2689	love	violence	
viewer_8636	love	violence	
viewer_9268	love	action	
viewer_2834	love	violence	
viewer_6311	love	violence	
viewer_2423	love	violence	
viewer_6643	love	action	
viewer_3043	love	horizons	
viewer_520	love	violence	
viewer_8988	love	violence	
viewer_3295	love	happiness	
viewer_8322	love	action	
viewer_1692	love	violence	
viewer_8569	love	violence	
viewer_6541	love	action	
viewer_8688	love	happiness	
viewer_567	love	action	
viewer_8406	love	violence	
viewer_2230	love	violence	
viewer_1974	love	action	
viewer_8240	love	horizons	
viewer_7529	love	violence	
viewer_5157	love	violence	
viewer_6203	love	violence	
viewer_4756	love	happiness	
viewer_9718	love	action	
viewer_1412	love	violence	
viewer_3124	love	happiness	
viewer_3889	love	happiness	
viewer_3858	love	violence	
viewer_66	love	action	
viewer_1595	love	action	
viewer_8452	love	violence	
viewer_1705	love	action	
viewer_3574	love	happiness	
viewer_8118	love	violence	
viewer_6931	love	action	
viewer_9362	love	violence	
viewer_9287	love	violence	
viewer_6992	love	action	
viewer_6426	love	violence	
viewer_9272	love	violence	
viewer_3626	love	violence	
viewer_4634	love	happiness	
viewer_2128	love	violence	
viewer_6843	love	happiness	
viewer_764	love	violence	
viewer_458	love	violence	
viewer_6378	love	horizons	
viewer_9371	love	happiness	
viewer_5795	love	violence	
viewer_9333	love	happiness	
viewer_9101	love	happiness	
viewer_7573	love	violence	
viewer_9758	love	happiness	
viewer_7792	love	happiness	
viewer_6984	love	happiness	
viewer_916	love	action	
viewer_8393	love	action	
viewer_1445	love	happiness	
viewer_9211	love	violence	
viewer_48	love	action	
viewer_8677	love	action	
viewer_6470	love	happiness	
viewer_8352	love	violence	
viewer_9861	love	horizons	
viewer_1589	love	happiness	
viewer_1824	love	happiness	
viewer_8768	love	action	
viewer_630	love	violence	
viewer_559	love	action	
viewer_2852	love	violence	
viewer_4730	love	violence	
viewer_7745	love	action	
viewer_3035	love	violence	
viewer_4175	love	action	
viewer_3008	love	violence	
viewer_8886	love	violence	
viewer_5320	love	happiness	
viewer_58	love	happiness	
viewer_5557	love	happiness	
viewer_3741	love	violence	
viewer_2743	love	action	
viewer_5045	love	violence	
viewer_9599	love	violence	
viewer_745	love	violence	
viewer_9806	love	violence	
viewer_9948	love	action	
viewer_6445	love	happiness	
viewer_4506	love	horizons	
viewer_6482	love	happiness	
viewer_4866	love	violence	
viewer_9648	love	violence	
viewer_9125	love	violence	
viewer_2084	love	happiness	
viewer_8106	love	happiness	
viewer_2129	love	happiness	
viewer_5388	love	action	
viewer_683	love	action	
viewer_5853	love	happiness	
viewer_8053	love	happiness	
viewer_839	love	violence	
viewer_6749	love	violence	
viewer_4947	love	violence	
viewer_1669	love	happiness	
viewer_4241	love	violence	
viewer_5374	love	action	
viewer_9732	love	happiness	
viewer_2120	love	violence	
viewer_2362	love	action	
viewer_2766	love	violence	
viewer_7958	love	happiness	
viewer_2851	love	horizons	
viewer_3419	love	violence	
viewer_8270	love	happiness	
viewer_9732	love	violence	
viewer_1836	love	violence	
viewer_6540	love	violence	
viewer_7636	love	horizons	
viewer_4305	love	happiness	
viewer_9509	love	happiness	
viewer_3351	love	violence	
viewer_5864	love	violence	
viewer_4061	love	happiness	
viewer_2229	love	horizons	
viewer_3362	love	violence	
viewer_7722	love	action	
viewer_6904	love	action	
viewer_3085	love	violence	
viewer_3467	love	action	
viewer_8347	love	violence	
viewer_3178	love	violence	
viewer_3155	love	violence	
viewer_9929	love	violence	
viewer_2056	love	violence	
viewer_2795	love	violence	
viewer_8839	love	violence	
viewer_8268	love	violence	
viewer_8959	love	violence	
viewer_4795	love	violence	
viewer_7666	love	action	
viewer_4012	love	violence	
viewer_4823	love	happiness	
viewer_9552	love	happiness	
viewer_2231	love	action	
viewer_1601	love	happiness	
viewer_7578	love	action	
viewer_5158	love	happiness	
viewer_1819	love	horizons	
viewer_4692	love	violence	
viewer_9692	love	action	
viewer_2875	love	action	
viewer_9570	love	action	
viewer_91	love	action	
viewer_9869	love	violence	
viewer_794	love	action	
viewer_4236	love	violence	
viewer_7286	love	violence	
viewer_5278	love	happiness	
viewer_2596	love	happiness	
viewer_4919	love	happiness	
viewer_5832	love	action	
viewer_456	love	action	
viewer_6858	love	action	
viewer_7154	love	action	
viewer_7494	love	violence	
viewer_827	love	violence	
